square_feet,price_in_thousands
4745.762711864407,746.3768115942029
4752.118644067797,746.3768115942029
4758.474576271186,746.3768115942029
4764.830508474576,746.3768115942029
4771.186440677966,746.3768115942029
830.5084745762713,744.5652173913044
836.8644067796611,744.5652173913044
843.2203389830509,744.5652173913044
849.5762711864406,744.5652173913044
855.9322033898305,744.5652173913044
868.6440677966102,744.5652173913044
875.0,744.5652173913044
900.4237288135594,744.5652173913044
906.7796610169491,744.5652173913044
919.4915254237288,744.5652173913044
925.8474576271187,744.5652173913044
951.271186440678,744.5652173913044
983.0508474576271,744.5652173913044
989.4067796610169,744.5652173913044
995.7627118644068,744.5652173913044
1002.1186440677966,744.5652173913044
1008.4745762711864,744.5652173913044
1014.8305084745763,744.5652173913044
1021.1864406779661,744.5652173913044
4733.050847457627,744.5652173913044
4739.406779661017,744.5652173913044
4745.762711864407,744.5652173913044
4752.118644067797,744.5652173913044
4758.474576271186,744.5652173913044
4764.830508474576,744.5652173913044
4771.186440677966,744.5652173913044
824.1525423728814,742.7536231884058
830.5084745762713,742.7536231884058
855.9322033898305,742.7536231884058
862.2881355932203,742.7536231884058
868.6440677966102,742.7536231884058
875.0,742.7536231884058
900.4237288135594,742.7536231884058
906.7796610169491,742.7536231884058
919.4915254237288,742.7536231884058
925.8474576271187,742.7536231884058
951.271186440678,742.7536231884058
983.0508474576271,742.7536231884058
989.4067796610169,742.7536231884058
4764.830508474576,742.7536231884058
4771.186440677966,742.7536231884058
824.1525423728814,740.9420289855072
830.5084745762713,740.9420289855072
855.9322033898305,740.9420289855072
862.2881355932203,740.9420289855072
875.0,740.9420289855072
900.4237288135594,740.9420289855072
906.7796610169491,740.9420289855072
919.4915254237288,740.9420289855072
925.8474576271187,740.9420289855072
944.9152542372881,740.9420289855072
951.271186440678,740.9420289855072
983.0508474576271,740.9420289855072
989.4067796610169,740.9420289855072
4764.830508474576,740.9420289855072
4771.186440677966,740.9420289855072
824.1525423728814,739.1304347826086
830.5084745762713,739.1304347826086
855.9322033898305,739.1304347826086
862.2881355932203,739.1304347826086
875.0,739.1304347826086
881.3559322033898,739.1304347826086
900.4237288135594,739.1304347826086
906.7796610169491,739.1304347826086
919.4915254237288,739.1304347826086
925.8474576271187,739.1304347826086
944.9152542372881,739.1304347826086
951.271186440678,739.1304347826086
983.0508474576271,739.1304347826086
989.4067796610169,739.1304347826086
4764.830508474576,739.1304347826086
4771.186440677966,739.1304347826086
830.5084745762713,737.3188405797102
836.8644067796611,737.3188405797102
843.2203389830509,737.3188405797102
849.5762711864406,737.3188405797102
855.9322033898305,737.3188405797102
875.0,737.3188405797102
881.3559322033898,737.3188405797102
887.7118644067796,737.3188405797102
894.0677966101695,737.3188405797102
900.4237288135594,737.3188405797102
925.8474576271187,737.3188405797102
932.2033898305085,737.3188405797102
938.5593220338983,737.3188405797102
944.9152542372881,737.3188405797102
983.0508474576271,737.3188405797102
989.4067796610169,737.3188405797102
4764.830508474576,737.3188405797102
4771.186440677966,737.3188405797102
843.2203389830509,735.5072463768116
887.7118644067796,735.5072463768116
932.2033898305085,735.5072463768116
938.5593220338983,735.5072463768116
983.0508474576271,735.5072463768116
989.4067796610169,735.5072463768116
4764.830508474576,735.5072463768116
4771.186440677966,735.5072463768116
983.0508474576271,733.6956521739131
989.4067796610169,733.6956521739131
4764.830508474576,733.6956521739131
4771.186440677966,733.6956521739131
983.0508474576271,731.8840579710145
989.4067796610169,731.8840579710145
4764.830508474576,731.8840579710145
4771.186440677966,731.8840579710145
983.0508474576271,730.072463768116
989.4067796610169,730.072463768116
4764.830508474576,730.072463768116
4771.186440677966,730.072463768116
983.0508474576271,728.2608695652174
989.4067796610169,728.2608695652174
4764.830508474576,728.2608695652174
4771.186440677966,728.2608695652174
983.0508474576271,726.4492753623189
989.4067796610169,726.4492753623189
4764.830508474576,726.4492753623189
4771.186440677966,726.4492753623189
983.0508474576271,724.6376811594203
989.4067796610169,724.6376811594203
4764.830508474576,724.6376811594203
4771.186440677966,724.6376811594203
983.0508474576271,722.8260869565217
989.4067796610169,722.8260869565217
4764.830508474576,722.8260869565217
4771.186440677966,722.8260869565217
983.0508474576271,721.0144927536231
989.4067796610169,721.0144927536231
4764.830508474576,721.0144927536231
4771.186440677966,721.0144927536231
983.0508474576271,719.2028985507246
989.4067796610169,719.2028985507246
4764.830508474576,719.2028985507246
4771.186440677966,719.2028985507246
983.0508474576271,717.391304347826
989.4067796610169,717.391304347826
4764.830508474576,717.391304347826
4771.186440677966,717.391304347826
983.0508474576271,715.5797101449275
989.4067796610169,715.5797101449275
4764.830508474576,715.5797101449275
4771.186440677966,715.5797101449275
983.0508474576271,713.7681159420289
989.4067796610169,713.7681159420289
4764.830508474576,713.7681159420289
4771.186440677966,713.7681159420289
983.0508474576271,711.9565217391305
989.4067796610169,711.9565217391305
4764.830508474576,711.9565217391305
4771.186440677966,711.9565217391305
983.0508474576271,710.1449275362319
989.4067796610169,710.1449275362319
4764.830508474576,710.1449275362319
4771.186440677966,710.1449275362319
983.0508474576271,708.3333333333334
989.4067796610169,708.3333333333334
4764.830508474576,708.3333333333334
4771.186440677966,708.3333333333334
983.0508474576271,706.5217391304349
989.4067796610169,706.5217391304349
4764.830508474576,706.5217391304349
4771.186440677966,706.5217391304349
983.0508474576271,704.7101449275362
989.4067796610169,704.7101449275362
4764.830508474576,704.7101449275362
4771.186440677966,704.7101449275362
983.0508474576271,702.8985507246377
989.4067796610169,702.8985507246377
4764.830508474576,702.8985507246377
4771.186440677966,702.8985507246377
983.0508474576271,701.0869565217391
989.4067796610169,701.0869565217391
4764.830508474576,701.0869565217391
4771.186440677966,701.0869565217391
983.0508474576271,699.2753623188406
989.4067796610169,699.2753623188406
4764.830508474576,699.2753623188406
4771.186440677966,699.2753623188406
983.0508474576271,697.463768115942
989.4067796610169,697.463768115942
4764.830508474576,697.463768115942
4771.186440677966,697.463768115942
983.0508474576271,695.6521739130435
989.4067796610169,695.6521739130435
4764.830508474576,695.6521739130435
4771.186440677966,695.6521739130435
983.0508474576271,693.8405797101449
989.4067796610169,693.8405797101449
4764.830508474576,693.8405797101449
4771.186440677966,693.8405797101449
983.0508474576271,692.0289855072464
989.4067796610169,692.0289855072464
4764.830508474576,692.0289855072464
4771.186440677966,692.0289855072464
983.0508474576271,690.2173913043478
989.4067796610169,690.2173913043478
4764.830508474576,690.2173913043478
4771.186440677966,690.2173913043478
983.0508474576271,688.4057971014493
989.4067796610169,688.4057971014493
4764.830508474576,688.4057971014493
4771.186440677966,688.4057971014493
983.0508474576271,686.5942028985507
989.4067796610169,686.5942028985507
4764.830508474576,686.5942028985507
4771.186440677966,686.5942028985507
983.0508474576271,684.7826086956522
989.4067796610169,684.7826086956522
4764.830508474576,684.7826086956522
4771.186440677966,684.7826086956522
983.0508474576271,682.9710144927536
989.4067796610169,682.9710144927536
4764.830508474576,682.9710144927536
4771.186440677966,682.9710144927536
983.0508474576271,681.1594202898551
989.4067796610169,681.1594202898551
4764.830508474576,681.1594202898551
4771.186440677966,681.1594202898551
983.0508474576271,679.3478260869565
989.4067796610169,679.3478260869565
4764.830508474576,679.3478260869565
4771.186440677966,679.3478260869565
824.1525423728814,677.536231884058
830.5084745762713,677.536231884058
836.8644067796611,677.536231884058
843.2203389830509,677.536231884058
849.5762711864406,677.536231884058
855.9322033898305,677.536231884058
862.2881355932203,677.536231884058
881.3559322033898,677.536231884058
887.7118644067796,677.536231884058
894.0677966101695,677.536231884058
932.2033898305085,677.536231884058
938.5593220338983,677.536231884058
944.9152542372881,677.536231884058
983.0508474576271,677.536231884058
989.4067796610169,677.536231884058
4764.830508474576,677.536231884058
4771.186440677966,677.536231884058
824.1525423728814,675.7246376811594
830.5084745762713,675.7246376811594
836.8644067796611,675.7246376811594
843.2203389830509,675.7246376811594
849.5762711864406,675.7246376811594
855.9322033898305,675.7246376811594
862.2881355932203,675.7246376811594
875.0,675.7246376811594
881.3559322033898,675.7246376811594
887.7118644067796,675.7246376811594
894.0677966101695,675.7246376811594
900.4237288135594,675.7246376811594
925.8474576271187,675.7246376811594
932.2033898305085,675.7246376811594
938.5593220338983,675.7246376811594
944.9152542372881,675.7246376811594
951.271186440678,675.7246376811594
983.0508474576271,675.7246376811594
989.4067796610169,675.7246376811594
4764.830508474576,675.7246376811594
4771.186440677966,675.7246376811594
855.9322033898305,673.9130434782609
875.0,673.9130434782609
881.3559322033898,673.9130434782609
900.4237288135594,673.9130434782609
906.7796610169491,673.9130434782609
919.4915254237288,673.9130434782609
925.8474576271187,673.9130434782609
944.9152542372881,673.9130434782609
951.271186440678,673.9130434782609
983.0508474576271,673.9130434782609
989.4067796610169,673.9130434782609
4764.830508474576,673.9130434782609
4771.186440677966,673.9130434782609
849.5762711864406,672.1014492753623
855.9322033898305,672.1014492753623
868.6440677966102,672.1014492753623
875.0,672.1014492753623
900.4237288135594,672.1014492753623
906.7796610169491,672.1014492753623
919.4915254237288,672.1014492753623
925.8474576271187,672.1014492753623
944.9152542372881,672.1014492753623
951.271186440678,672.1014492753623
983.0508474576271,672.1014492753623
989.4067796610169,672.1014492753623
4307.203389830509,672.1014492753623
4313.559322033898,672.1014492753623
4338.983050847458,672.1014492753623
4345.338983050848,672.1014492753623
4764.830508474576,672.1014492753623
4771.186440677966,672.1014492753623
843.2203389830509,670.2898550724638
849.5762711864406,670.2898550724638
868.6440677966102,670.2898550724638
875.0,670.2898550724638
900.4237288135594,670.2898550724638
906.7796610169491,670.2898550724638
919.4915254237288,670.2898550724638
925.8474576271187,670.2898550724638
951.271186440678,670.2898550724638
983.0508474576271,670.2898550724638
989.4067796610169,670.2898550724638
4313.559322033898,670.2898550724638
4319.9152542372885,670.2898550724638
4326.271186440677,670.2898550724638
4332.627118644068,670.2898550724638
4338.983050847458,670.2898550724638
4764.830508474576,670.2898550724638
4771.186440677966,670.2898550724638
843.2203389830509,668.4782608695651
849.5762711864406,668.4782608695651
868.6440677966102,668.4782608695651
875.0,668.4782608695651
900.4237288135594,668.4782608695651
906.7796610169491,668.4782608695651
919.4915254237288,668.4782608695651
925.8474576271187,668.4782608695651
951.271186440678,668.4782608695651
983.0508474576271,668.4782608695651
989.4067796610169,668.4782608695651
995.7627118644068,668.4782608695651
1002.1186440677966,668.4782608695651
1008.4745762711864,668.4782608695651
1014.8305084745763,668.4782608695651
1021.1864406779661,668.4782608695651
4319.9152542372885,668.4782608695651
4326.271186440677,668.4782608695651
4332.627118644068,668.4782608695651
4726.6949152542375,668.4782608695651
4733.050847457627,668.4782608695651
4739.406779661017,668.4782608695651
4745.762711864407,668.4782608695651
4752.118644067797,668.4782608695651
4758.474576271186,668.4782608695651
4764.830508474576,668.4782608695651
4771.186440677966,668.4782608695651
836.8644067796611,666.6666666666666
843.2203389830509,666.6666666666666
868.6440677966102,666.6666666666666
875.0,666.6666666666666
900.4237288135594,666.6666666666666
906.7796610169491,666.6666666666666
919.4915254237288,666.6666666666666
925.8474576271187,666.6666666666666
951.271186440678,666.6666666666666
983.0508474576271,666.6666666666666
989.4067796610169,666.6666666666666
4319.9152542372885,666.6666666666666
4326.271186440677,666.6666666666666
4332.627118644068,666.6666666666666
4764.830508474576,666.6666666666666
4771.186440677966,666.6666666666666
836.8644067796611,664.8550724637681
843.2203389830509,664.8550724637681
875.0,664.8550724637681
900.4237288135594,664.8550724637681
906.7796610169491,664.8550724637681
919.4915254237288,664.8550724637681
925.8474576271187,664.8550724637681
944.9152542372881,664.8550724637681
951.271186440678,664.8550724637681
983.0508474576271,664.8550724637681
989.4067796610169,664.8550724637681
4313.559322033898,664.8550724637681
4319.9152542372885,664.8550724637681
4332.627118644068,664.8550724637681
4338.983050847458,664.8550724637681
4764.830508474576,664.8550724637681
4771.186440677966,664.8550724637681
836.8644067796611,663.0434782608695
843.2203389830509,663.0434782608695
875.0,663.0434782608695
881.3559322033898,663.0434782608695
900.4237288135594,663.0434782608695
906.7796610169491,663.0434782608695
919.4915254237288,663.0434782608695
925.8474576271187,663.0434782608695
944.9152542372881,663.0434782608695
951.271186440678,663.0434782608695
983.0508474576271,663.0434782608695
989.4067796610169,663.0434782608695
4313.559322033898,663.0434782608695
4338.983050847458,663.0434782608695
4345.338983050848,663.0434782608695
4764.830508474576,663.0434782608695
4771.186440677966,663.0434782608695
830.5084745762713,661.2318840579711
836.8644067796611,661.2318840579711
875.0,661.2318840579711
881.3559322033898,661.2318840579711
887.7118644067796,661.2318840579711
894.0677966101695,661.2318840579711
900.4237288135594,661.2318840579711
925.8474576271187,661.2318840579711
932.2033898305085,661.2318840579711
938.5593220338983,661.2318840579711
944.9152542372881,661.2318840579711
983.0508474576271,661.2318840579711
989.4067796610169,661.2318840579711
4764.830508474576,661.2318840579711
4771.186440677966,661.2318840579711
887.7118644067796,659.4202898550725
932.2033898305085,659.4202898550725
938.5593220338983,659.4202898550725
983.0508474576271,659.4202898550725
989.4067796610169,659.4202898550725
4764.830508474576,659.4202898550725
4771.186440677966,659.4202898550725
983.0508474576271,657.608695652174
989.4067796610169,657.608695652174
4764.830508474576,657.608695652174
4771.186440677966,657.608695652174
983.0508474576271,655.7971014492754
989.4067796610169,655.7971014492754
4764.830508474576,655.7971014492754
4771.186440677966,655.7971014492754
983.0508474576271,653.9855072463769
989.4067796610169,653.9855072463769
4764.830508474576,653.9855072463769
4771.186440677966,653.9855072463769
983.0508474576271,652.1739130434783
989.4067796610169,652.1739130434783
4764.830508474576,652.1739130434783
4771.186440677966,652.1739130434783
983.0508474576271,650.3623188405797
989.4067796610169,650.3623188405797
4764.830508474576,650.3623188405797
4771.186440677966,650.3623188405797
983.0508474576271,648.5507246376811
989.4067796610169,648.5507246376811
4764.830508474576,648.5507246376811
4771.186440677966,648.5507246376811
983.0508474576271,646.7391304347826
989.4067796610169,646.7391304347826
4764.830508474576,646.7391304347826
4771.186440677966,646.7391304347826
983.0508474576271,644.927536231884
989.4067796610169,644.927536231884
4764.830508474576,644.927536231884
4771.186440677966,644.927536231884
983.0508474576271,643.1159420289855
989.4067796610169,643.1159420289855
4764.830508474576,643.1159420289855
4771.186440677966,643.1159420289855
983.0508474576271,641.3043478260869
989.4067796610169,641.3043478260869
4764.830508474576,641.3043478260869
4771.186440677966,641.3043478260869
983.0508474576271,639.4927536231884
989.4067796610169,639.4927536231884
4764.830508474576,639.4927536231884
4771.186440677966,639.4927536231884
983.0508474576271,637.6811594202898
989.4067796610169,637.6811594202898
4764.830508474576,637.6811594202898
4771.186440677966,637.6811594202898
983.0508474576271,635.8695652173914
989.4067796610169,635.8695652173914
4764.830508474576,635.8695652173914
4771.186440677966,635.8695652173914
983.0508474576271,634.0579710144928
989.4067796610169,634.0579710144928
4764.830508474576,634.0579710144928
4771.186440677966,634.0579710144928
983.0508474576271,632.2463768115942
989.4067796610169,632.2463768115942
4764.830508474576,632.2463768115942
4771.186440677966,632.2463768115942
983.0508474576271,630.4347826086956
989.4067796610169,630.4347826086956
4764.830508474576,630.4347826086956
4771.186440677966,630.4347826086956
983.0508474576271,628.6231884057971
989.4067796610169,628.6231884057971
4764.830508474576,628.6231884057971
4771.186440677966,628.6231884057971
983.0508474576271,626.8115942028985
989.4067796610169,626.8115942028985
4764.830508474576,626.8115942028985
4771.186440677966,626.8115942028985
983.0508474576271,625.0
989.4067796610169,625.0
4764.830508474576,625.0
4771.186440677966,625.0
983.0508474576271,623.1884057971015
989.4067796610169,623.1884057971015
4764.830508474576,623.1884057971015
4771.186440677966,623.1884057971015
983.0508474576271,621.3768115942029
989.4067796610169,621.3768115942029
4764.830508474576,621.3768115942029
4771.186440677966,621.3768115942029
983.0508474576271,619.5652173913044
989.4067796610169,619.5652173913044
4764.830508474576,619.5652173913044
4771.186440677966,619.5652173913044
983.0508474576271,617.7536231884058
989.4067796610169,617.7536231884058
4764.830508474576,617.7536231884058
4771.186440677966,617.7536231884058
983.0508474576271,615.9420289855072
989.4067796610169,615.9420289855072
4764.830508474576,615.9420289855072
4771.186440677966,615.9420289855072
983.0508474576271,614.1304347826086
989.4067796610169,614.1304347826086
4764.830508474576,614.1304347826086
4771.186440677966,614.1304347826086
983.0508474576271,612.3188405797102
989.4067796610169,612.3188405797102
4764.830508474576,612.3188405797102
4771.186440677966,612.3188405797102
983.0508474576271,610.5072463768116
989.4067796610169,610.5072463768116
4764.830508474576,610.5072463768116
4771.186440677966,610.5072463768116
983.0508474576271,608.6956521739131
989.4067796610169,608.6956521739131
4764.830508474576,608.6956521739131
4771.186440677966,608.6956521739131
983.0508474576271,606.8840579710145
989.4067796610169,606.8840579710145
4764.830508474576,606.8840579710145
4771.186440677966,606.8840579710145
983.0508474576271,605.072463768116
989.4067796610169,605.072463768116
4764.830508474576,605.072463768116
4771.186440677966,605.072463768116
983.0508474576271,603.2608695652174
989.4067796610169,603.2608695652174
4764.830508474576,603.2608695652174
4771.186440677966,603.2608695652174
983.0508474576271,601.4492753623189
989.4067796610169,601.4492753623189
4764.830508474576,601.4492753623189
4771.186440677966,601.4492753623189
836.8644067796611,599.6376811594203
843.2203389830509,599.6376811594203
849.5762711864406,599.6376811594203
881.3559322033898,599.6376811594203
887.7118644067796,599.6376811594203
894.0677966101695,599.6376811594203
932.2033898305085,599.6376811594203
938.5593220338983,599.6376811594203
944.9152542372881,599.6376811594203
983.0508474576271,599.6376811594203
989.4067796610169,599.6376811594203
4764.830508474576,599.6376811594203
4771.186440677966,599.6376811594203
830.5084745762713,597.8260869565217
836.8644067796611,597.8260869565217
843.2203389830509,597.8260869565217
849.5762711864406,597.8260869565217
855.9322033898305,597.8260869565217
875.0,597.8260869565217
881.3559322033898,597.8260869565217
887.7118644067796,597.8260869565217
894.0677966101695,597.8260869565217
900.4237288135594,597.8260869565217
925.8474576271187,597.8260869565217
932.2033898305085,597.8260869565217
938.5593220338983,597.8260869565217
944.9152542372881,597.8260869565217
951.271186440678,597.8260869565217
983.0508474576271,597.8260869565217
989.4067796610169,597.8260869565217
4764.830508474576,597.8260869565217
4771.186440677966,597.8260869565217
684.3220338983051,596.0144927536231
690.6779661016949,596.0144927536231
697.0338983050847,596.0144927536231
824.1525423728814,596.0144927536231
830.5084745762713,596.0144927536231
855.9322033898305,596.0144927536231
862.2881355932203,596.0144927536231
875.0,596.0144927536231
881.3559322033898,596.0144927536231
900.4237288135594,596.0144927536231
906.7796610169491,596.0144927536231
919.4915254237288,596.0144927536231
925.8474576271187,596.0144927536231
944.9152542372881,596.0144927536231
951.271186440678,596.0144927536231
983.0508474576271,596.0144927536231
989.4067796610169,596.0144927536231
4764.830508474576,596.0144927536231
4771.186440677966,596.0144927536231
665.2542372881356,594.2028985507246
671.6101694915254,594.2028985507246
677.9661016949153,594.2028985507246
684.3220338983051,594.2028985507246
690.6779661016949,594.2028985507246
697.0338983050847,594.2028985507246
703.3898305084746,594.2028985507246
709.7457627118645,594.2028985507246
716.1016949152543,594.2028985507246
824.1525423728814,594.2028985507246
830.5084745762713,594.2028985507246
868.6440677966102,594.2028985507246
875.0,594.2028985507246
900.4237288135594,594.2028985507246
906.7796610169491,594.2028985507246
919.4915254237288,594.2028985507246
925.8474576271187,594.2028985507246
944.9152542372881,594.2028985507246
951.271186440678,594.2028985507246
983.0508474576271,594.2028985507246
989.4067796610169,594.2028985507246
3093.220338983051,594.2028985507246
3099.5762711864404,594.2028985507246
3118.64406779661,594.2028985507246
3125.0,594.2028985507246
4764.830508474576,594.2028985507246
4771.186440677966,594.2028985507246
652.542372881356,592.391304347826
658.8983050847457,592.391304347826
665.2542372881356,592.391304347826
716.1016949152543,592.391304347826
722.457627118644,592.391304347826
728.8135593220339,592.391304347826
824.1525423728814,592.391304347826
830.5084745762713,592.391304347826
836.8644067796611,592.391304347826
843.2203389830509,592.391304347826
849.5762711864406,592.391304347826
855.9322033898305,592.391304347826
868.6440677966102,592.391304347826
875.0,592.391304347826
900.4237288135594,592.391304347826
906.7796610169491,592.391304347826
919.4915254237288,592.391304347826
925.8474576271187,592.391304347826
951.271186440678,592.391304347826
983.0508474576271,592.391304347826
989.4067796610169,592.391304347826
995.7627118644068,592.391304347826
1002.1186440677966,592.391304347826
1008.4745762711864,592.391304347826
1014.8305084745763,592.391304347826
3099.5762711864404,592.391304347826
3105.9322033898306,592.391304347826
3112.2881355932204,592.391304347826
3118.64406779661,592.391304347826
4733.050847457627,592.391304347826
4739.406779661017,592.391304347826
4745.762711864407,592.391304347826
4752.118644067797,592.391304347826
4758.474576271186,592.391304347826
4764.830508474576,592.391304347826
4771.186440677966,592.391304347826
652.542372881356,590.5797101449275
728.8135593220339,590.5797101449275
824.1525423728814,590.5797101449275
830.5084745762713,590.5797101449275
836.8644067796611,590.5797101449275
849.5762711864406,590.5797101449275
855.9322033898305,590.5797101449275
862.2881355932203,590.5797101449275
868.6440677966102,590.5797101449275
875.0,590.5797101449275
900.4237288135594,590.5797101449275
906.7796610169491,590.5797101449275
919.4915254237288,590.5797101449275
925.8474576271187,590.5797101449275
951.271186440678,590.5797101449275
983.0508474576271,590.5797101449275
989.4067796610169,590.5797101449275
995.7627118644068,590.5797101449275
1002.1186440677966,590.5797101449275
1008.4745762711864,590.5797101449275
1014.8305084745763,590.5797101449275
1021.1864406779661,590.5797101449275
3105.9322033898306,590.5797101449275
3112.2881355932204,590.5797101449275
3118.64406779661,590.5797101449275
4726.6949152542375,590.5797101449275
4733.050847457627,590.5797101449275
4739.406779661017,590.5797101449275
4745.762711864407,590.5797101449275
4752.118644067797,590.5797101449275
4758.474576271186,590.5797101449275
4764.830508474576,590.5797101449275
4771.186440677966,590.5797101449275
824.1525423728814,588.7681159420289
830.5084745762713,588.7681159420289
855.9322033898305,588.7681159420289
862.2881355932203,588.7681159420289
868.6440677966102,588.7681159420289
875.0,588.7681159420289
900.4237288135594,588.7681159420289
906.7796610169491,588.7681159420289
919.4915254237288,588.7681159420289
925.8474576271187,588.7681159420289
951.271186440678,588.7681159420289
983.0508474576271,588.7681159420289
989.4067796610169,588.7681159420289
3099.5762711864404,588.7681159420289
3105.9322033898306,588.7681159420289
3112.2881355932204,588.7681159420289
3118.64406779661,588.7681159420289
4764.830508474576,588.7681159420289
4771.186440677966,588.7681159420289
665.2542372881356,586.9565217391305
671.6101694915254,586.9565217391305
677.9661016949153,586.9565217391305
684.3220338983051,586.9565217391305
690.6779661016949,586.9565217391305
697.0338983050847,586.9565217391305
703.3898305084746,586.9565217391305
824.1525423728814,586.9565217391305
830.5084745762713,586.9565217391305
855.9322033898305,586.9565217391305
862.2881355932203,586.9565217391305
875.0,586.9565217391305
900.4237288135594,586.9565217391305
906.7796610169491,586.9565217391305
919.4915254237288,586.9565217391305
925.8474576271187,586.9565217391305
944.9152542372881,586.9565217391305
951.271186440678,586.9565217391305
983.0508474576271,586.9565217391305
989.4067796610169,586.9565217391305
3093.220338983051,586.9565217391305
3099.5762711864404,586.9565217391305
3118.64406779661,586.9565217391305
3125.0,586.9565217391305
4764.830508474576,586.9565217391305
4771.186440677966,586.9565217391305
658.8983050847457,585.1449275362319
665.2542372881356,585.1449275362319
671.6101694915254,585.1449275362319
677.9661016949153,585.1449275362319
684.3220338983051,585.1449275362319
690.6779661016949,585.1449275362319
697.0338983050847,585.1449275362319
703.3898305084746,585.1449275362319
709.7457627118645,585.1449275362319
824.1525423728814,585.1449275362319
830.5084745762713,585.1449275362319
855.9322033898305,585.1449275362319
862.2881355932203,585.1449275362319
875.0,585.1449275362319
881.3559322033898,585.1449275362319
900.4237288135594,585.1449275362319
906.7796610169491,585.1449275362319
919.4915254237288,585.1449275362319
925.8474576271187,585.1449275362319
944.9152542372881,585.1449275362319
951.271186440678,585.1449275362319
983.0508474576271,585.1449275362319
989.4067796610169,585.1449275362319
3093.220338983051,585.1449275362319
3125.0,585.1449275362319
4764.830508474576,585.1449275362319
4771.186440677966,585.1449275362319
652.542372881356,583.3333333333334
658.8983050847457,583.3333333333334
709.7457627118645,583.3333333333334
716.1016949152543,583.3333333333334
830.5084745762713,583.3333333333334
836.8644067796611,583.3333333333334
843.2203389830509,583.3333333333334
849.5762711864406,583.3333333333334
855.9322033898305,583.3333333333334
875.0,583.3333333333334
881.3559322033898,583.3333333333334
887.7118644067796,583.3333333333334
894.0677966101695,583.3333333333334
900.4237288135594,583.3333333333334
925.8474576271187,583.3333333333334
932.2033898305085,583.3333333333334
938.5593220338983,583.3333333333334
944.9152542372881,583.3333333333334
983.0508474576271,583.3333333333334
989.4067796610169,583.3333333333334
4764.830508474576,583.3333333333334
4771.186440677966,583.3333333333334
652.542372881356,581.5217391304349
658.8983050847457,581.5217391304349
709.7457627118645,581.5217391304349
716.1016949152543,581.5217391304349
843.2203389830509,581.5217391304349
887.7118644067796,581.5217391304349
932.2033898305085,581.5217391304349
938.5593220338983,581.5217391304349
983.0508474576271,581.5217391304349
989.4067796610169,581.5217391304349
4764.830508474576,581.5217391304349
4771.186440677966,581.5217391304349
652.542372881356,579.7101449275362
658.8983050847457,579.7101449275362
665.2542372881356,579.7101449275362
703.3898305084746,579.7101449275362
709.7457627118645,579.7101449275362
983.0508474576271,579.7101449275362
989.4067796610169,579.7101449275362
3182.2033898305085,579.7101449275362
3188.5593220338983,579.7101449275362
3213.983050847458,579.7101449275362
4764.830508474576,579.7101449275362
4771.186440677966,579.7101449275362
658.8983050847457,577.8985507246377
665.2542372881356,577.8985507246377
671.6101694915254,577.8985507246377
677.9661016949153,577.8985507246377
684.3220338983051,577.8985507246377
690.6779661016949,577.8985507246377
697.0338983050847,577.8985507246377
703.3898305084746,577.8985507246377
709.7457627118645,577.8985507246377
983.0508474576271,577.8985507246377
989.4067796610169,577.8985507246377
3188.5593220338983,577.8985507246377
3194.915254237288,577.8985507246377
3207.6271186440677,577.8985507246377
3213.983050847458,577.8985507246377
4764.830508474576,577.8985507246377
4771.186440677966,577.8985507246377
671.6101694915254,576.0869565217391
677.9661016949153,576.0869565217391
684.3220338983051,576.0869565217391
690.6779661016949,576.0869565217391
697.0338983050847,576.0869565217391
983.0508474576271,576.0869565217391
989.4067796610169,576.0869565217391
3194.915254237288,576.0869565217391
3201.271186440678,576.0869565217391
3207.6271186440677,576.0869565217391
3817.7966101694915,576.0869565217391
3849.576271186441,576.0869565217391
4764.830508474576,576.0869565217391
4771.186440677966,576.0869565217391
665.2542372881356,574.2753623188406
671.6101694915254,574.2753623188406
677.9661016949153,574.2753623188406
684.3220338983051,574.2753623188406
690.6779661016949,574.2753623188406
697.0338983050847,574.2753623188406
703.3898305084746,574.2753623188406
983.0508474576271,574.2753623188406
989.4067796610169,574.2753623188406
3194.915254237288,574.2753623188406
3201.271186440678,574.2753623188406
3207.6271186440677,574.2753623188406
3817.7966101694915,574.2753623188406
3824.1525423728813,574.2753623188406
3843.2203389830506,574.2753623188406
3849.576271186441,574.2753623188406
4764.830508474576,574.2753623188406
4771.186440677966,574.2753623188406
658.8983050847457,572.463768115942
665.2542372881356,572.463768115942
671.6101694915254,572.463768115942
677.9661016949153,572.463768115942
684.3220338983051,572.463768115942
690.6779661016949,572.463768115942
697.0338983050847,572.463768115942
703.3898305084746,572.463768115942
709.7457627118645,572.463768115942
983.0508474576271,572.463768115942
989.4067796610169,572.463768115942
3188.5593220338983,572.463768115942
3194.915254237288,572.463768115942
3207.6271186440677,572.463768115942
3213.983050847458,572.463768115942
3824.1525423728813,572.463768115942
3830.508474576271,572.463768115942
3836.8644067796613,572.463768115942
3843.2203389830506,572.463768115942
4764.830508474576,572.463768115942
4771.186440677966,572.463768115942
652.542372881356,570.6521739130435
658.8983050847457,570.6521739130435
709.7457627118645,570.6521739130435
716.1016949152543,570.6521739130435
983.0508474576271,570.6521739130435
989.4067796610169,570.6521739130435
3182.2033898305085,570.6521739130435
3188.5593220338983,570.6521739130435
3213.983050847458,570.6521739130435
3830.508474576271,570.6521739130435
